Wall time,Step,Value
1664787347.0006967,20001,-116.44647216796875
1664787382.5148973,30001,-32.825008392333984
1664787418.7272425,40001,15.9114990234375
1664787455.9605567,50001,15.9114990234375
1664787493.560307,60001,15.9114990234375
1664787531.1434414,70001,15.9114990234375
1664787569.231774,80001,28.19063949584961
1664787607.1093743,90001,34.88881301879883
1664787644.8397028,100001,39.6565055847168
1664787682.5742817,110001,39.657630920410156
1664787720.3437417,120001,43.808292388916016
1664787758.0708458,130001,46.77384948730469
1664787795.9733114,140001,50.208099365234375
1664787833.9106252,150001,55.299232482910156
1664787871.7696466,160001,57.74671936035156
1664787909.2452004,170001,68.0941390991211
1664787946.6946483,180001,73.20769500732422
1664787984.2782261,190001,73.20769500732422
1664788022.5068023,200001,78.4526596069336
1664788059.980356,210001,78.4526596069336
1664788097.4462705,220001,78.4526596069336
1664788136.8572915,230001,78.4526596069336
1664788175.5741096,240001,78.4526596069336
1664788214.3308902,250001,78.4526596069336
1664788252.3973558,260001,78.4526596069336
1664788290.4094987,270001,78.4526596069336
1664788328.1889398,280001,78.4526596069336
1664788366.396907,290001,79.02503967285156
1664788404.4178016,300001,79.02503967285156
1664788441.982489,310001,79.02503967285156
1664788479.6843395,320001,79.02503967285156
1664788517.634527,330001,79.02503967285156
1664788555.4357398,340001,79.02503967285156
1664788593.4797237,350001,79.02503967285156
1664788631.4031005,360001,79.02503967285156
1664788668.9881432,370001,79.02503967285156
1664788706.8737752,380001,79.02503967285156
1664788744.5794814,390001,82.07544708251953
1664788782.4296672,400001,94.03561401367188
1664788820.110603,410001,95.19567108154297
1664788857.947218,420001,96.31336975097656
1664788895.7187674,430001,96.31336975097656
1664788933.360276,440001,106.36976623535156
1664788970.8577175,450001,106.36976623535156
1664789008.1994498,460001,106.36976623535156
1664789045.4916267,470001,106.36976623535156
1664789082.6758027,480001,106.36976623535156
1664789119.714751,490001,106.36976623535156
