Wall time,Step,Value
1664787336.3383586,20001,-130.8994903564453
1664787372.0187905,30001,-37.91632080078125
1664787409.2188478,40001,4.20725679397583
1664787447.3002462,50001,4.20725679397583
1664787485.7736619,60001,13.311662673950195
1664787524.3066704,70001,17.57964324951172
1664787562.8453755,80001,21.76919174194336
1664787601.6713576,90001,35.9626350402832
1664787640.2197843,100001,45.89936065673828
1664787678.9779334,110001,45.89936065673828
1664787717.4191136,120001,51.832374572753906
1664787756.0445416,130001,54.08964538574219
1664787794.5780857,140001,54.08964538574219
1664787833.1717467,150001,62.099178314208984
1664787871.6976914,160001,69.61865997314453
1664787910.6734786,170001,71.64103698730469
1664787949.6039774,180001,71.64103698730469
1664787988.688273,190001,71.64103698730469
1664788028.1111312,200001,71.64103698730469
1664788067.0164423,210001,74.2996826171875
1664788106.2522693,220001,80.01986694335938
1664788146.2837973,230001,80.01986694335938
1664788185.8171878,240001,80.01986694335938
1664788224.946496,250001,80.01986694335938
1664788263.8664508,260001,80.01986694335938
1664788302.4692585,270001,84.27102661132812
1664788341.362286,280001,101.32634735107422
1664788379.8521159,290001,101.32634735107422
1664788418.8809514,300001,106.51972961425781
1664788457.5851495,310001,106.51972961425781
1664788496.4333827,320001,106.51972961425781
1664788535.1672366,330001,106.51972961425781
1664788573.9393988,340001,106.51972961425781
1664788612.8446171,350001,106.51972961425781
1664788651.8947382,360001,106.51972961425781
1664788690.803558,370001,106.51972961425781
1664788729.9568682,380001,106.51972961425781
1664788768.9676986,390001,106.51972961425781
1664788807.9688616,400001,106.51972961425781
1664788847.04426,410001,106.51972961425781
1664788886.1551337,420001,106.51972961425781
1664788925.127208,430001,106.51972961425781
1664788964.2364507,440001,106.51972961425781
1664789003.259691,450001,106.51972961425781
1664789041.609355,460001,106.51972961425781
1664789079.9677713,470001,106.51972961425781
1664789118.174216,480001,106.51972961425781
1664789156.3529,490001,106.51972961425781
