Wall time,Step,Value
1665266254.017173,10001,-215.61888122558594
1665266291.080199,20001,-182.6221923828125
1665266338.385861,30001,-170.27908325195312
1665266386.2298317,40001,-157.75576782226562
1665266434.7455776,50001,-149.42315673828125
1665266481.6590972,60001,-134.63038635253906
1665266529.4144135,70001,-116.02518463134766
1665266576.0203803,80001,-83.23664855957031
1665266624.1905704,90001,-42.89003372192383
1665266671.5685837,100001,-12.016336441040039
1665266716.8256066,110001,19.401723861694336
1665266764.077121,120001,39.77193069458008
1665266810.3521976,130001,53.99553680419922
1665266855.8557284,140001,56.84788513183594
1665266901.5781178,150001,62.384212493896484
1665266947.352038,160001,67.87532043457031
1665266992.969508,170001,71.272216796875
1665267038.2429185,180001,62.144954681396484
1665267083.0157406,190001,64.2918930053711
1665267129.2951405,200001,69.374267578125
1665267173.1554568,210001,69.49264526367188
1665267217.320086,220001,71.37458038330078
1665267262.7183259,230001,69.34454345703125
1665267306.1937828,240001,76.91576385498047
1665267351.0509892,250001,81.0084228515625
1665267395.3825347,260001,73.42118835449219
1665267438.632559,270001,54.62746047973633
1665267484.7831619,280001,79.43688201904297
1665267530.807618,290001,103.5932846069336
1665267576.8002968,300001,118.77436828613281
1665267621.8652399,310001,115.74205780029297
1665267665.4645047,320001,92.38705444335938
1665267708.9018412,330001,91.04374694824219
1665267752.0958169,340001,97.55429077148438
1665267795.1775186,350001,100.26455688476562
1665267837.784889,360001,116.74128723144531
1665267880.756008,370001,123.22006225585938
1665267923.5748105,380001,109.72187805175781
1665267966.4990256,390001,77.40628051757812
1665268009.3583214,400001,53.539161682128906
1665268052.0340958,410001,49.558197021484375
1665268094.6743774,420001,46.34493637084961
1665268137.5328271,430001,26.696739196777344
1665268180.3461645,440001,44.19089889526367
1665268223.095384,450001,18.95403289794922
1665268266.4245136,460001,5.142806529998779
1665268308.644752,470001,35.754825592041016
1665268345.4030383,480001,16.24376678466797
1665268381.6394832,490001,21.980487823486328
