Wall time,Step,Value
1664787374.0406995,10001,-222.3422393798828
1664787406.2034485,20001,-121.851318359375
1664787439.473408,30001,-33.557403564453125
1664787473.6485524,40001,5.961975574493408
1664787508.81615,50001,-3.2430646419525146
1664787544.5445309,60001,-23.965089797973633
1664787580.366515,70001,-21.40143585205078
1664787616.33602,80001,-0.5947557687759399
1664787652.3303082,90001,19.098094940185547
1664787688.2070158,100001,34.3997917175293
1664787724.10063,110001,39.49189376831055
1664787760.1654675,120001,42.210357666015625
1664787796.1521757,130001,48.94163131713867
1664787832.1084707,140001,55.5869026184082
1664787868.11315,150001,74.33098602294922
1664787903.895752,160001,76.63671875
1664787939.7676132,170001,71.29731750488281
1664787975.7166042,180001,71.30928039550781
1664788011.676669,190001,67.5280990600586
1664788047.600768,200001,69.16633605957031
1664788083.4721038,210001,69.1052017211914
1664788120.3316228,220001,68.76116943359375
1664788157.588117,230001,81.01486206054688
1664788194.2976115,240001,78.945556640625
1664788230.6111746,250001,79.37085723876953
1664788266.6388023,260001,74.86779022216797
1664788302.5948386,270001,67.98750305175781
1664788338.3335764,280001,52.06386184692383
1664788374.2273397,290001,49.9647216796875
1664788410.086089,300001,61.12257766723633
1664788446.0869925,310001,71.82862091064453
1664788481.7453468,320001,82.73131561279297
1664788517.5888903,330001,108.8087387084961
1664788553.5430758,340001,114.49026489257812
1664788589.4290235,350001,118.02977752685547
1664788625.082039,360001,115.67761993408203
1664788660.9524362,370001,114.45852661132812
1664788696.7050097,380001,108.1233901977539
1664788732.6444137,390001,72.02770233154297
1664788768.6979039,400001,46.69145202636719
1664788804.417363,410001,51.62006759643555
1664788840.3658857,420001,82.65638732910156
1664788876.1992824,430001,89.83346557617188
1664788912.028692,440001,88.95205688476562
1664788948.271171,450001,91.8955078125
1664788983.941194,460001,103.921875
1664789019.579385,470001,93.58024597167969
1664789054.5356152,480001,122.40823364257812
1664789089.5923774,490001,96.8205337524414
