Wall time,Step,Value
1664787406.204012,20001,-121.851318359375
1664787439.473976,30001,-33.557403564453125
1664787473.6491034,40001,5.961975574493408
1664787508.816599,50001,5.961975574493408
1664787544.5449603,60001,5.961975574493408
1664787580.3669324,70001,5.961975574493408
1664787616.3364482,80001,5.961975574493408
1664787652.3307126,90001,19.098094940185547
1664787688.20732,100001,34.3997917175293
1664787724.1012452,110001,39.49189376831055
1664787760.1659017,120001,42.210357666015625
1664787796.1525903,130001,48.94163131713867
1664787832.1087685,140001,55.5869026184082
1664787868.1135585,150001,74.33098602294922
1664787903.8961499,160001,76.63671875
1664787939.7680387,170001,76.63671875
1664787975.7169142,180001,76.63671875
1664788011.677114,190001,76.63671875
1664788047.6012232,200001,76.63671875
1664788083.4725275,210001,76.63671875
1664788120.3321939,220001,76.63671875
1664788157.588606,230001,81.01486206054688
1664788194.2982185,240001,81.01486206054688
1664788230.611816,250001,81.01486206054688
1664788266.639391,260001,81.01486206054688
1664788302.5954165,270001,81.01486206054688
1664788338.3341455,280001,81.01486206054688
1664788374.2280023,290001,81.01486206054688
1664788410.0870295,300001,81.01486206054688
1664788446.087642,310001,81.01486206054688
1664788481.7459846,320001,82.73131561279297
1664788517.5893793,330001,108.8087387084961
1664788553.5434973,340001,114.49026489257812
1664788589.4293559,350001,118.02977752685547
1664788625.0824609,360001,118.02977752685547
1664788660.9530196,370001,118.02977752685547
1664788696.7055664,380001,118.02977752685547
1664788732.6447484,390001,118.02977752685547
1664788768.698351,400001,118.02977752685547
1664788804.4184628,410001,118.02977752685547
1664788840.3663194,420001,118.02977752685547
1664788876.199587,430001,118.02977752685547
1664788912.0292163,440001,118.02977752685547
1664788948.2716043,450001,118.02977752685547
1664788983.941847,460001,118.02977752685547
1664789019.5797937,470001,118.02977752685547
1664789054.5360284,480001,122.40823364257812
1664789089.592752,490001,122.40823364257812
