Wall time,Step,Value
1664787404.105903,10001,-177.98435974121094
1664787437.7856748,20001,-91.6590347290039
1664787472.7979133,30001,-24.426828384399414
1664787508.5470512,40001,13.584941864013672
1664787545.3483202,50001,15.44506549835205
1664787582.474001,60001,12.707627296447754
1664787619.7261252,70001,7.065640926361084
1664787656.767592,80001,16.06378173828125
1664787693.8061252,90001,26.306550979614258
1664787730.9898536,100001,32.7745246887207
1664787768.114104,110001,48.79811096191406
1664787805.1377878,120001,48.763858795166016
1664787842.1869607,130001,56.176597595214844
1664787879.211496,140001,61.265384674072266
1664787916.578877,150001,62.25462341308594
1664787954.1792865,160001,66.95639038085938
1664787991.4585404,170001,66.86784362792969
1664788028.8366323,180001,72.510009765625
1664788066.37767,190001,78.46589660644531
1664788103.952723,200001,82.04271697998047
1664788142.2710257,210001,77.09329223632812
1664788180.4776278,220001,69.87764739990234
1664788218.0265284,230001,63.585594177246094
1664788255.1514332,240001,56.972877502441406
1664788292.2237215,250001,60.50603103637695
1664788329.1960838,260001,61.18666458129883
1664788366.3442745,270001,55.4779052734375
1664788403.2814286,280001,58.8187255859375
1664788440.1302836,290001,74.39080047607422
1664788477.0720534,300001,82.50853729248047
1664788514.031264,310001,83.03617858886719
1664788550.864834,320001,91.02828979492188
1664788587.8028657,330001,40.90870666503906
1664788625.0960925,340001,-8.515925407409668
1664788662.1403842,350001,16.74643898010254
1664788699.010238,360001,-52.603614807128906
1664788735.757857,370001,-81.51455688476562
1664788772.841053,380001,-74.54653930664062
1664788809.7881892,390001,-113.63348388671875
1664788846.6029265,400001,-109.67720794677734
1664788883.6068842,410001,-113.38385772705078
1664788920.589887,420001,-161.67959594726562
1664788957.301012,430001,-167.96678161621094
1664788994.075624,440001,-242.89222717285156
1664789030.9016585,450001,-205.75621032714844
1664789067.595487,460001,-191.2440948486328
1664789104.3654268,470001,-246.04800415039062
1664789137.4945033,480001,-231.95855712890625
1664789161.1108847,490001,-155.66876220703125
