Wall time,Step,Value
1665260821.8699362,10001,-227.33767700195312
1665260846.7728167,20001,-180.34278869628906
1665260879.755504,30001,-157.55091857910156
1665260909.8624125,40001,-144.64031982421875
1665260940.959555,50001,-127.86677551269531
1665260970.6617315,60001,-107.37914276123047
1665260998.541873,70001,-86.73615264892578
1665261028.071697,80001,-73.28700256347656
1665261057.9033797,90001,-58.58979034423828
1665261086.022607,100001,-47.396968841552734
1665261114.064077,110001,-21.920331954956055
1665261141.1373034,120001,-5.362699508666992
1665261168.1284523,130001,17.151912689208984
1665261194.8476057,140001,38.80023193359375
1665261221.2543666,150001,52.05219650268555
1665261249.3178904,160001,48.31748962402344
1665261279.7384272,170001,52.270957946777344
1665261306.910932,180001,73.02741241455078
1665261336.2276785,190001,71.41386413574219
1665261364.087619,200001,67.11373901367188
1665261392.7443116,210001,74.82408905029297
1665261423.131333,220001,66.4614028930664
1665261451.600965,230001,57.545684814453125
1665261479.2044516,240001,50.36077117919922
1665261506.885833,250001,47.27818298339844
1665261534.507954,260001,29.285978317260742
1665261563.1106422,270001,36.665870666503906
1665261591.4315333,280001,50.6865234375
1665261618.2437646,290001,74.93700408935547
1665261645.013601,300001,70.8563461303711
1665261670.0261142,310001,48.243934631347656
1665261695.091784,320001,39.33734893798828
1665261721.4401925,330001,79.05689239501953
1665261746.1276147,340001,85.27275085449219
1665261770.2058923,350001,93.24480438232422
1665261793.5994034,360001,133.6370849609375
1665261817.1872263,370001,118.41445922851562
1665261840.7489495,380001,98.67024230957031
1665261863.4361482,390001,97.95983123779297
1665261885.9995596,400001,99.96783447265625
1665261908.6791155,410001,57.152164459228516
1665261931.7996805,420001,46.349830627441406
1665261954.2862759,430001,26.352571487426758
1665261976.3027692,440001,3.1589434146881104
1665261998.315654,450001,19.523387908935547
1665262020.3425314,460001,36.347198486328125
1665262042.5108373,470001,21.297401428222656
1665262064.7723541,480001,23.44863510131836
1665262086.8396244,490001,26.334856033325195
