Wall time,Step,Value
1665259575.4931152,10001,-200.40113830566406
1665259600.0315795,20001,-174.19398498535156
1665259627.4445715,30001,-148.8879852294922
1665259656.0239184,40001,-133.69390869140625
1665259684.4944313,50001,-121.46426391601562
1665259712.236367,60001,-105.59712982177734
1665259740.584333,70001,-87.79976654052734
1665259766.411014,80001,-70.82865905761719
1665259796.040826,90001,-53.833099365234375
1665259822.3196034,100001,-35.988895416259766
1665259850.897458,110001,-21.508760452270508
1665259879.5440555,120001,-6.53446102142334
1665259907.5921009,130001,2.325655937194824
1665259935.7080917,140001,4.713675022125244
1665259965.6160378,150001,21.482921600341797
1665259993.4757812,160001,25.5873966217041
1665260022.278229,170001,36.27351379394531
1665260049.4037268,180001,43.004737854003906
1665260074.5469952,190001,48.76225280761719
1665260102.2526004,200001,49.75929641723633
1665260130.1546414,210001,57.8514404296875
1665260156.0819504,220001,67.68258666992188
1665260181.288645,230001,70.3328628540039
1665260208.905472,240001,71.3683090209961
1665260232.967765,250001,81.70250701904297
1665260257.92761,260001,84.7911148071289
1665260281.8524504,270001,87.81822967529297
1665260304.7070956,280001,84.41980743408203
1665260326.6559403,290001,73.28512573242188
1665260349.2920988,300001,61.7328987121582
1665260370.6763692,310001,19.539810180664062
1665260395.8875475,320001,-71.06883239746094
1665260418.584537,330001,-238.54751586914062
1665260441.6560516,340001,-193.86351013183594
1665260464.2415874,350001,-213.8612518310547
1665260486.495896,360001,-227.29750061035156
1665260508.5393913,370001,-284.14520263671875
1665260530.4047303,380001,-238.37969970703125
1665260552.5913749,390001,-242.59449768066406
1665260574.761414,400001,-172.25270080566406
1665260596.4836013,410001,-174.97061157226562
1665260621.3176613,420001,-196.40170288085938
1665260645.0931997,430001,-119.20242309570312
1665260668.353511,440001,-155.67726135253906
1665260690.3480392,450001,-129.2351531982422
1665260712.1420517,460001,-174.80999755859375
1665260734.0297415,470001,-160.32423400878906
1665260756.348121,480001,-134.55361938476562
1665260778.2987788,490001,-152.3248748779297
