Wall time,Step,Value
1665262128.7544036,10001,-218.947998046875
1665262152.2685642,20001,-185.16128540039062
1665262178.727226,30001,-161.30557250976562
1665262208.3047757,40001,-153.9573211669922
1665262237.7013156,50001,-149.02256774902344
1665262266.190024,60001,-136.16432189941406
1665262294.0782404,70001,-118.84517669677734
1665262318.9837227,80001,-76.9296875
1665262346.080892,90001,-65.45294189453125
1665262372.5307505,100001,-53.207618713378906
1665262398.1520631,110001,-33.524715423583984
1665262424.821485,120001,-9.732095718383789
1665262450.7290027,130001,17.122215270996094
1665262478.3171587,140001,27.09292221069336
1665262503.3011246,150001,40.694923400878906
1665262528.4323843,160001,60.606544494628906
1665262551.8101127,170001,74.35196685791016
1665262576.1122482,180001,70.71113586425781
1665262601.7020085,190001,66.14373779296875
1665262624.0069256,200001,60.1898193359375
1665262649.1236165,210001,46.33235168457031
1665262674.0843387,220001,47.922393798828125
1665262697.9724822,230001,52.35000991821289
1665262722.3445895,240001,61.41621398925781
1665262745.3003438,250001,82.27554321289062
1665262768.1734486,260001,103.56330871582031
1665262791.8053045,270001,107.092041015625
1665262814.607305,280001,97.62371063232422
1665262837.0521085,290001,97.83444213867188
1665262858.760813,300001,107.51161193847656
1665262881.122147,310001,96.30538177490234
1665262902.1513462,320001,93.63111114501953
1665262923.2014174,330001,100.20088195800781
1665262943.8897395,340001,100.41908264160156
1665262964.4752765,350001,107.7845230102539
1665262984.867096,360001,114.9083023071289
1665263005.0163765,370001,108.95574188232422
1665263025.0787785,380001,124.77145385742188
1665263045.0365984,390001,124.36494445800781
1665263065.2814126,400001,115.25875091552734
1665263086.187982,410001,121.43297576904297
1665263106.498939,420001,114.86820220947266
1665263126.766769,430001,103.54851531982422
1665263146.7840676,440001,72.54634094238281
1665263166.775462,450001,76.62789154052734
1665263186.875537,460001,36.06104278564453
1665263207.0952635,470001,-7.1907429695129395
1665263229.0978265,480001,-41.267093658447266
1665263250.396304,490001,-64.62918090820312
