Wall time,Step,Value
1664787197.0956476,10001,-223.6862335205078
1664787229.4445512,20001,-105.12882995605469
1664787262.3795652,30001,-3.847416877746582
1664787296.8576517,40001,11.071649551391602
1664787332.2640562,50001,15.640242576599121
1664787368.1656268,60001,9.160246849060059
1664787404.1712382,70001,-12.347508430480957
1664787440.0433125,80001,-1.781730055809021
1664787476.1532037,90001,24.141225814819336
1664787512.1890419,100001,29.88833236694336
1664787548.1023924,110001,36.36903762817383
1664787584.434742,120001,43.334861755371094
1664787620.707828,130001,50.157901763916016
1664787656.8347933,140001,49.067745208740234
1664787692.93277,150001,50.241554260253906
1664787728.9914286,160001,66.45040130615234
1664787764.9146554,170001,70.60507202148438
1664787801.0996401,180001,75.0733642578125
1664787837.2298415,190001,84.29122161865234
1664787873.1598728,200001,79.1571273803711
1664787909.1805646,210001,80.26054382324219
1664787944.9335892,220001,65.75614166259766
1664787980.6214883,230001,62.978553771972656
1664788016.6012251,240001,57.63375473022461
1664788052.1847959,250001,55.79901885986328
1664788087.882631,260001,70.45767211914062
1664788124.5020976,270001,45.93379211425781
1664788162.0506048,280001,40.607784271240234
1664788198.4715514,290001,54.139503479003906
1664788234.1811924,300001,36.599159240722656
1664788270.0885887,310001,26.14769744873047
1664788305.846317,320001,13.7772216796875
1664788341.6121895,330001,46.03416442871094
1664788377.241292,340001,50.029537200927734
1664788413.0052085,350001,-0.5561683773994446
1664788448.3995078,360001,1.666798710823059
1664788484.4871888,370001,26.446996688842773
1664788520.3139791,380001,30.715036392211914
1664788556.225513,390001,48.58285140991211
1664788592.3223312,400001,1.6239547729492188
1664788628.13266,410001,-2.2959964275360107
1664788663.6683779,420001,-19.657485961914062
1664788699.3745158,430001,-1.9711490869522095
1664788734.8900394,440001,9.717187881469727
1664788770.341807,450001,-19.623828887939453
1664788806.3623881,460001,-31.80327796936035
1664788842.0281367,470001,-49.923423767089844
1664788877.9488049,480001,-18.380874633789062
1664788913.9503765,490001,-8.046031951904297
