Wall time,Step,Value
1664787312.756468,10001,-198.91236877441406
1664787346.999998,20001,-116.44647216796875
1664787382.5143135,30001,-32.825008392333984
1664787418.726648,40001,15.9114990234375
1664787455.960007,50001,7.1182684898376465
1664787493.5597072,60001,4.583578586578369
1664787531.142863,70001,15.487818717956543
1664787569.2312443,80001,28.19063949584961
1664787607.1088917,90001,34.88881301879883
1664787644.839104,100001,39.6565055847168
1664787682.5737565,110001,39.657630920410156
1664787720.3431716,120001,43.808292388916016
1664787758.0704215,130001,46.77384948730469
1664787795.9727168,140001,50.208099365234375
1664787833.9100618,150001,55.299232482910156
1664787871.7690604,160001,57.74671936035156
1664787909.2446012,170001,68.0941390991211
1664787946.6940567,180001,73.20769500732422
1664787984.2775605,190001,71.08854675292969
1664788022.506171,200001,78.4526596069336
1664788059.979677,210001,55.8941535949707
1664788097.4457822,220001,39.849937438964844
1664788136.856628,230001,41.176822662353516
1664788175.5736425,240001,52.94063949584961
1664788214.3304496,250001,48.985076904296875
1664788252.3968742,260001,54.13811492919922
1664788290.4090264,270001,71.1998519897461
1664788328.1884878,280001,70.44808197021484
1664788366.3964639,290001,79.02503967285156
1664788404.4173036,300001,68.1379623413086
1664788441.9813952,310001,65.26476287841797
1664788479.68389,320001,67.36370086669922
1664788517.6340804,330001,68.88510131835938
1664788555.435284,340001,68.42166137695312
1664788593.479422,350001,72.13301849365234
1664788631.4026613,360001,77.42137145996094
1664788668.9876792,370001,76.20059204101562
1664788706.8733294,380001,75.73725891113281
1664788744.5790594,390001,82.07544708251953
1664788782.4286895,400001,94.03561401367188
1664788820.1095917,410001,95.19567108154297
1664788857.9467428,420001,96.31336975097656
1664788895.7183106,430001,90.50650024414062
1664788933.3599443,440001,106.36976623535156
1664788970.8571098,450001,103.42378997802734
1664789008.1989758,460001,99.9344711303711
1664789045.491179,470001,104.25324249267578
1664789082.6754172,480001,68.0401611328125
1664789119.7143772,490001,48.265411376953125
