Wall time,Step,Value
1664787323.8514874,10001,-211.83575439453125
1664787358.8368342,20001,-136.89698791503906
1664787395.0916507,30001,-44.801658630371094
1664787432.3415585,40001,7.246566295623779
1664787470.5576286,50001,0.8026204109191895
1664787509.0835168,60001,-1.1269127130508423
1664787547.5176203,70001,7.515304088592529
1664787585.9378755,80001,19.029979705810547
1664787624.4883661,90001,15.677197456359863
1664787663.0433822,100001,19.58844757080078
1664787701.5423312,110001,29.84549331665039
1664787739.969337,120001,33.31370544433594
1664787778.577181,130001,39.92620849609375
1664787817.1812549,140001,53.56112289428711
1664787855.8289526,150001,54.45197677612305
1664787894.3709333,160001,54.6206169128418
1664787933.4992166,170001,60.605281829833984
1664787972.9252279,180001,60.40681457519531
1664788012.1231117,190001,65.23538208007812
1664788051.7230897,200001,75.6937484741211
1664788090.9783533,210001,72.06648254394531
1664788129.4769793,220001,65.02830505371094
1664788168.2952213,230001,65.08992004394531
1664788207.139392,240001,63.8726921081543
1664788246.0382462,250001,67.44178771972656
1664788284.9763691,260001,74.12964630126953
1664788324.1844516,270001,75.03094482421875
1664788363.0710516,280001,82.58904266357422
1664788401.9858687,290001,81.46426391601562
1664788440.8315105,300001,77.94776153564453
1664788479.685752,310001,78.42176818847656
1664788518.623309,320001,94.4906997680664
1664788557.529182,330001,116.6694107055664
1664788596.4793642,340001,110.72698211669922
1664788635.3334832,350001,122.94610595703125
1664788674.2854614,360001,120.17281341552734
1664788713.208965,370001,120.95487976074219
1664788752.1572018,380001,111.77559661865234
1664788790.9727564,390001,47.42018508911133
1664788829.7176297,400001,5.01690673828125
1664788868.500037,410001,9.60491943359375
1664788907.2551417,420001,-12.660776138305664
1664788945.99105,430001,-46.245323181152344
1664788984.4816418,440001,-44.687530517578125
1664789022.3974776,450001,-118.91283416748047
1664789060.1926255,460001,-156.82247924804688
1664789098.0186262,470001,-100.68885803222656
1664789135.8178875,480001,-107.3083267211914
1664789170.4062426,490001,-198.55519104003906
