Wall time,Step,Value
1664787229.4452713,20001,-105.12882995605469
1664787262.3801339,30001,-3.847416877746582
1664787296.8582351,40001,11.071649551391602
1664787332.2646637,50001,15.640242576599121
1664787368.1662323,60001,15.640242576599121
1664787404.1717632,70001,15.640242576599121
1664787440.0439281,80001,15.640242576599121
1664787476.1538048,90001,24.141225814819336
1664787512.1897485,100001,29.88833236694336
1664787548.102915,110001,36.36903762817383
1664787584.4353235,120001,43.334861755371094
1664787620.7083006,130001,50.157901763916016
1664787656.8352337,140001,50.157901763916016
1664787692.9330735,150001,50.241554260253906
1664787728.9918737,160001,66.45040130615234
1664787764.9151053,170001,70.60507202148438
1664787801.1000881,180001,75.0733642578125
1664787837.2301657,190001,84.29122161865234
1664787873.160309,200001,84.29122161865234
1664787909.1809838,210001,84.29122161865234
1664787944.9340706,220001,84.29122161865234
1664787980.6218176,230001,84.29122161865234
1664788016.6018283,240001,84.29122161865234
1664788052.1853528,250001,84.29122161865234
1664788087.8832126,260001,84.29122161865234
1664788124.502722,270001,84.29122161865234
1664788162.0510724,280001,84.29122161865234
1664788198.4722693,290001,84.29122161865234
1664788234.181786,300001,84.29122161865234
1664788270.0891953,310001,84.29122161865234
1664788305.846699,320001,84.29122161865234
1664788341.6126308,330001,84.29122161865234
1664788377.2419534,340001,84.29122161865234
1664788413.0056098,350001,84.29122161865234
1664788448.4000092,360001,84.29122161865234
1664788484.4878836,370001,84.29122161865234
1664788520.3144739,380001,84.29122161865234
1664788556.226544,390001,84.29122161865234
1664788592.322699,400001,84.29122161865234
1664788628.1330996,410001,84.29122161865234
1664788663.6688018,420001,84.29122161865234
1664788699.3748157,430001,84.29122161865234
1664788734.8909683,440001,84.29122161865234
1664788770.3422446,450001,84.29122161865234
1664788806.3627784,460001,84.29122161865234
1664788842.0284772,470001,84.29122161865234
1664788877.9492395,480001,84.29122161865234
1664788913.9507904,490001,84.29122161865234
