Wall time,Step,Value
1665207176.4329643,10001,-192.50143432617188
1665207211.2420206,20001,-169.93646240234375
1665207251.3246102,30001,-150.84280395507812
1665207292.213555,40001,-149.78457641601562
1665207333.2473934,50001,-141.6356964111328
1665207374.797412,60001,-122.99475860595703
1665207414.842136,70001,-113.20696258544922
1665207455.0159948,80001,-103.02815246582031
1665207497.6046817,90001,-80.80243682861328
1665207540.9195254,100001,-54.2900505065918
1665207583.0629199,110001,-22.368925094604492
1665207625.8137302,120001,-8.505528450012207
1665207667.6030676,130001,-4.9040141105651855
1665207709.2927284,140001,13.856318473815918
1665207751.1973546,150001,23.229454040527344
1665207793.7518766,160001,15.349705696105957
1665207833.8263013,170001,35.398094177246094
1665207875.3383267,180001,46.466251373291016
1665207916.265395,190001,59.69724655151367
1665207958.134188,200001,59.88124465942383
1665207997.5012677,210001,77.23057556152344
1665208037.7440238,220001,64.92166137695312
1665208077.6634715,230001,53.04585266113281
1665208118.6580572,240001,39.555606842041016
1665208158.227042,250001,23.505878448486328
1665208199.071114,260001,13.145027160644531
1665208237.8177001,270001,20.646690368652344
1665208278.992158,280001,26.232328414916992
1665208318.5576034,290001,30.79165267944336
1665208359.7950876,300001,47.95307159423828
1665208402.815399,310001,50.83967590332031
1665208442.3469849,320001,52.82933044433594
1665208482.0923426,330001,62.3150634765625
1665208521.9236467,340001,44.728050231933594
1665208559.0067902,350001,58.69698715209961
1665208599.9693067,360001,74.43673706054688
1665208637.771178,370001,106.99334716796875
1665208676.7394512,380001,123.8454818725586
1665208714.0737052,390001,134.17642211914062
1665208751.471618,400001,137.26666259765625
1665208789.5175483,410001,135.37521362304688
1665208826.5513904,420001,136.50653076171875
1665208863.4941587,430001,142.29542541503906
1665208900.0041485,440001,135.73770141601562
1665208937.1526916,450001,129.9246063232422
1665208973.812198,460001,116.7782974243164
1665209009.8964987,470001,118.28849792480469
1665209046.6402445,480001,115.40528106689453
1665209075.9074445,490001,126.36384582519531
