Wall time,Step,Value
1665264800.8933332,10001,-220.36468505859375
1665264844.2997758,20001,-182.12208557128906
1665264892.2791708,30001,-165.60540771484375
1665264942.9746711,40001,-148.7599639892578
1665264992.3956122,50001,-126.0927734375
1665265041.2288232,60001,-107.84049987792969
1665265093.708577,70001,-100.81022644042969
1665265142.6408696,80001,-85.86552429199219
1665265192.1762295,90001,-75.1572036743164
1665265241.1558402,100001,-60.453285217285156
1665265290.2174642,110001,-38.9079704284668
1665265340.4285588,120001,-28.948640823364258
1665265389.0261042,130001,-10.911423683166504
1665265437.4486492,140001,1.2651288509368896
1665265487.1091561,150001,14.772851943969727
1665265534.8002682,160001,27.134033203125
1665265580.6382647,170001,47.499088287353516
1665265628.8761609,180001,65.35692596435547
1665265677.1695592,190001,80.39956665039062
1665265727.035582,200001,85.0121078491211
1665265774.2015088,210001,99.00180053710938
1665265821.6554937,220001,110.16735076904297
1665265869.1895914,230001,109.5826644897461
1665265917.5724337,240001,112.57006072998047
1665265964.7317455,250001,118.39717864990234
1665266011.5793262,260001,110.88662719726562
1665266060.7753854,270001,99.99151611328125
1665266110.0376494,280001,85.86610412597656
1665266157.9778867,290001,91.5879898071289
1665266210.198481,300001,91.65599822998047
1665266260.2750802,310001,99.28861236572266
1665266310.4037895,320001,110.78142547607422
1665266358.6459281,330001,110.00132751464844
1665266407.6203384,340001,110.55017852783203
1665266457.0945718,350001,114.75311279296875
1665266502.932436,360001,126.14445495605469
1665266548.5435143,370001,128.51783752441406
1665266593.6484334,380001,127.79170989990234
1665266638.3742812,390001,127.45142364501953
1665266684.975131,400001,111.87572479248047
1665266730.2497456,410001,117.13423156738281
1665266776.505611,420001,134.17210388183594
1665266825.0230033,430001,128.64747619628906
1665266871.631767,440001,115.53993225097656
1665266918.338537,450001,88.65499877929688
1665266964.3439727,460001,78.88589477539062
1665267008.1807072,470001,82.18453979492188
1665267046.404473,480001,109.95138549804688
1665267078.2710352,490001,112.6726303100586
