Wall time,Step,Value
1665264787.306607,10001,-220.96380615234375
1665264829.5349627,20001,-186.68826293945312
1665264874.4819598,30001,-174.6250457763672
1665264921.7506683,40001,-162.84280395507812
1665264969.4074588,50001,-164.4115753173828
1665265017.1042569,60001,-153.37982177734375
1665265066.7139363,70001,-126.37399291992188
1665265114.2299023,80001,-106.95211029052734
1665265162.4823034,90001,-94.00750732421875
1665265212.153588,100001,-86.9289321899414
1665265260.5660756,110001,-64.15589904785156
1665265310.6346095,120001,-47.133724212646484
1665265358.9738386,130001,-12.605480194091797
1665265408.749796,140001,-11.644396781921387
1665265457.437515,150001,-6.530983924865723
1665265507.9875689,160001,1.8075225353240967
1665265554.7832465,170001,28.1085147857666
1665265602.03753,180001,34.0881462097168
1665265648.6212864,190001,58.40345764160156
1665265693.5851815,200001,74.52271270751953
1665265739.802555,210001,90.9987564086914
1665265786.9900038,220001,95.6172103881836
1665265833.552413,230001,98.36332702636719
1665265878.9857163,240001,96.98458099365234
1665265924.2561173,250001,95.7738265991211
1665265971.3602307,260001,90.99186706542969
1665266018.002976,270001,97.43267822265625
1665266064.784194,280001,97.89358520507812
1665266109.4469078,290001,117.58245086669922
1665266156.1318872,300001,113.56108093261719
1665266200.3276286,310001,111.01297760009766
1665266244.0832198,320001,116.33855438232422
1665266288.3720422,330001,116.7187271118164
1665266333.7808983,340001,108.31543731689453
1665266380.2430518,350001,110.46512603759766
1665266426.0922189,360001,118.4806900024414
1665266471.1352386,370001,97.32060241699219
1665266516.9259322,380001,125.40579223632812
1665266562.2815716,390001,152.56594848632812
1665266607.466811,400001,176.20550537109375
1665266652.4188952,410001,180.0707550048828
1665266696.8406906,420001,178.64678955078125
1665266741.5122423,430001,162.33969116210938
1665266786.2205594,440001,157.12982177734375
1665266831.4143968,450001,160.38475036621094
1665266876.2412333,460001,176.3864288330078
1665266921.1335888,470001,170.57958984375
1665266966.4376326,480001,154.15574645996094
1665267010.040577,490001,164.9574737548828
