Wall time,Step,Value
1665207147.0064383,10001,-223.06935119628906
1665207186.221143,20001,-190.6083984375
1665207230.8261232,30001,-169.83087158203125
1665207273.9255056,40001,-155.1031494140625
1665207318.8368313,50001,-140.76303100585938
1665207364.283673,60001,-125.07212829589844
1665207407.6739748,70001,-120.22270202636719
1665207451.1624455,80001,-112.98953247070312
1665207494.7942364,90001,-118.36088562011719
1665207536.1803484,100001,-122.79914855957031
1665207577.579219,110001,-105.92318725585938
1665207621.9042475,120001,-90.59947967529297
1665207664.987537,130001,-64.7640151977539
1665207707.6169963,140001,-16.383312225341797
1665207750.6221118,150001,15.55627727508545
1665207792.2243116,160001,39.713409423828125
1665207835.0875878,170001,68.27937316894531
1665207876.2400005,180001,74.97313690185547
1665207919.5105383,190001,62.3240852355957
1665207959.7709184,200001,63.38645935058594
1665208003.4078994,210001,42.665740966796875
1665208046.3217068,220001,38.43523025512695
1665208089.4730606,230001,54.87717819213867
1665208130.4384587,240001,53.76820755004883
1665208172.6160069,250001,62.29808044433594
1665208214.8447094,260001,64.59994506835938
1665208257.085771,270001,73.40982055664062
1665208296.850631,280001,99.86544036865234
1665208337.8018575,290001,106.1088638305664
1665208377.5872114,300001,125.7271957397461
1665208415.9568148,310001,157.1319580078125
1665208454.9548993,320001,161.30772399902344
1665208494.3656456,330001,155.46347045898438
1665208534.09197,340001,159.65130615234375
1665208574.0033338,350001,157.6412811279297
1665208613.71328,360001,138.02371215820312
1665208652.807363,370001,144.47462463378906
1665208691.722768,380001,157.6297607421875
1665208731.1678832,390001,153.39169311523438
1665208770.1386185,400001,156.65689086914062
1665208809.656958,410001,163.28012084960938
1665208847.9590352,420001,140.5405731201172
1665208885.8607113,430001,134.91529846191406
1665208923.544471,440001,135.10610961914062
1665208962.1352305,450001,135.05050659179688
1665209000.7633533,460001,92.0135726928711
1665209040.0319932,470001,74.96499633789062
1665209072.0961385,480001,3.5831458568573
1665209101.2357502,490001,-12.204497337341309
